"","x"
"16255","MA_1070g0010"
"16256","MA_107386g0010"
"16257","MA_107391g0010"
"16258","MA_107471g0010"
"16259","MA_107548g0010"
"16260","MA_1077804g0020"
"16261","MA_108590g0010"
"16262","MA_10883g0010"
"16263","MA_109435g0010"
"16264","MA_109495g0010"
"16265","MA_111087g0010"
"16266","MA_1115420g0010"
"16267","MA_111552g0010"
"16268","MA_111727g0010"
"16269","MA_1119893g0010"
"16270","MA_11233g0020"
"16271","MA_113073g0010"
"16272","MA_113397g0010"
"16273","MA_113417g0010"
"16274","MA_11358g0020"
"16275","MA_1137731g0010"
"16276","MA_11395g0010"
"16277","MA_114193g0010"
"16278","MA_114720g0010"
"16279","MA_1148680g0020"
"16280","MA_115019g0010"
"16281","MA_115374g0010"
"16282","MA_115502g0010"
"16283","MA_115620g0010"
"16284","MA_1159097g0010"
"16285","MA_1162607g0010"
"16286","MA_1172204g0010"
"16287","MA_117796g0010"
"16288","MA_117823g0010"
"16289","MA_117863g0010"
"16290","MA_118187g0010"
"16291","MA_118303g0010"
"16292","MA_118943g0010"
"16293","MA_119335g0010"
"16294","MA_120084g0010"
"16295","MA_120255g0010"
"16296","MA_12044g0010"
"16297","MA_1204g0010"
"16298","MA_120687g0010"
"16299","MA_120766g0010"
"16300","MA_12107g0010"
"16301","MA_121504g0010"
"16302","MA_12160g0010"
"16303","MA_12167g0020"
"16304","MA_12220g0020"
"16305","MA_123172g0010"
"16306","MA_12334g0010"
"16307","MA_123520g0010"
"16308","MA_123836g0040"
"16309","MA_12387g0010"
"16310","MA_12404g0010"
"16311","MA_12494g0010"
"16312","MA_125055g0020"
"16313","MA_125328g0010"
"16314","MA_125443g0010"
"16315","MA_125829g0010"
"16316","MA_126635g0010"
"16317","MA_127220g0010"
"16318","MA_128420g0010"
"16319","MA_128517g0010"
"16320","MA_128667g0020"
"16321","MA_12917g0010"
"16322","MA_130005g0010"
"16323","MA_1301991g0010"
"16324","MA_130616g0010"
"16325","MA_131288g0010"
"16326","MA_131563g0020"
"16327","MA_131607g0010"
"16328","MA_131802g0020"
"16329","MA_13186g0010"
"16330","MA_132027g0010"
"16331","MA_132823g0010"
"16332","MA_132958g0010"
"16333","MA_133024g0020"
"16334","MA_133421g0010"
"16335","MA_133733g0010"
"16336","MA_134698g0010"
"16337","MA_134742g0020"
"16338","MA_134775g0010"
"16339","MA_134939g0010"
"16340","MA_135464g0010"
"16341","MA_13546g0020"
"16342","MA_135748g0010"
"16343","MA_135911g0010"
"16344","MA_136490g0010"
"16345","MA_136565g0010"
"16346","MA_137050g0010"
"16347","MA_137455g0010"
"16348","MA_137741g0010"
"16349","MA_13778g0010"
"16350","MA_138770g0010"
"16351","MA_138853g0010"
"16352","MA_138939g0020"
"16353","MA_139006g0010"
"16354","MA_139021g0010"
"16355","MA_139135g0010"
"16356","MA_139390g0010"
"16357","MA_139757g0010"
"16358","MA_13999g0010"
"16359","MA_140359g0010"
"16360","MA_140959g0010"
"16361","MA_141800g0010"
"16362","MA_142175g0010"
"16363","MA_142351g0010"
"16364","MA_142687g0010"
"16365","MA_143795g0020"
"16366","MA_14437g0020"
"16367","MA_14457g0010"
"16368","MA_145279g0010"
"16369","MA_145446g0010"
"16370","MA_14588g0020"
"16371","MA_146337g0010"
"16372","MA_146938g0010"
"16373","MA_14697g0010"
"16374","MA_14737g0010"
"16375","MA_147641g0010"
"16376","MA_148055g0010"
"16377","MA_148447g0010"
"16378","MA_148648g0010"
"16379","MA_1489152g0010"
"16380","MA_149233g0010"
"16381","MA_14958g0010"
"16382","MA_15016g0010"
"16383","MA_150666g0010"
"16384","MA_150762g0010"
"16385","MA_151034g0010"
"16386","MA_15104g0010"
"16387","MA_151196g0020"
"16388","MA_15132g0020"
"16389","MA_152263g0010"
"16390","MA_152370g0010"
"16391","MA_15363g0010"
"16392","MA_15380g0030"
"16393","MA_153843g0010"
"16394","MA_15408g0010"
"16395","MA_15442g0010"
"16396","MA_155288g0010"
"16397","MA_156293g0010"
"16398","MA_15646g0010"
"16399","MA_156769g0020"
"16400","MA_156987g0010"
"16401","MA_1578433g0010"
"16402","MA_158259g0010"
"16403","MA_158309g0010"
"16404","MA_15892g0010"
"16405","MA_159064g0010"
"16406","MA_159069g0010"
"16407","MA_159353g0010"
"16408","MA_159434g0010"
"16409","MA_159548g0010"
"16410","MA_159801g0010"
"16411","MA_16043g0010"
"16412","MA_160601g0010"
"16413","MA_161088g0010"
"16414","MA_161302g0010"
"16415","MA_161337g0020"
"16416","MA_16143g0010"
"16417","MA_16160g0010"
"16418","MA_162076g0020"
"16419","MA_162113g0010"
"16420","MA_16249g0010"
"16421","MA_162552g0020"
"16422","MA_162637g0010"
"16423","MA_162850g0010"
"16424","MA_162873g0010"
"16425","MA_162919g0010"
"16426","MA_162944g0010"
"16427","MA_163473g0010"
"16428","MA_16371g0010"
"16429","MA_163753g0010"
"16430","MA_163845g0020"
"16431","MA_163983g0010"
"16432","MA_164208g0020"
"16433","MA_165956g0010"
"16434","MA_166298g0010"
"16435","MA_166573g0010"
"16436","MA_16657g0010"
"16437","MA_16677g0010"
"16438","MA_166893g0010"
"16439","MA_167018g0010"
"16440","MA_167373g0010"
"16441","MA_167665g0010"
"16442","MA_168046g0010"
"16443","MA_169369g0010"
"16444","MA_169387g0020"
"16445","MA_169439g0010"
"16446","MA_169890g0010"
"16447","MA_169910g0010"
"16448","MA_17017g0010"
"16449","MA_170724g0010"
"16450","MA_171194g0010"
"16451","MA_171389g0010"
"16452","MA_17150g0010"
"16453","MA_171807g0010"
"16454","MA_171930g0010"
"16455","MA_171942g0040"
"16456","MA_172087g0010"
"16457","MA_172239g0010"
"16458","MA_172407g0010"
"16459","MA_173280g0010"
"16460","MA_173565g0010"
"16461","MA_173733g0010"
"16462","MA_173963g0020"
"16463","MA_174159g0010"
"16464","MA_174362g0010"
"16465","MA_175258g0010"
"16466","MA_175404g0010"
"16467","MA_175626g0010"
"16468","MA_175640g0010"
"16469","MA_175792g0010"
"16470","MA_17674g0010"
"16471","MA_177279g0010"
"16472","MA_177334g0010"
"16473","MA_177507g0010"
"16474","MA_177789g0020"
"16475","MA_177815g0010"
"16476","MA_178914g0010"
"16477","MA_179094g0010"
"16478","MA_179221g0010"
"16479","MA_181570g0010"
"16480","MA_181723g0010"
"16481","MA_182077g0010"
"16482","MA_182223g0010"
"16483","MA_182289g0020"
"16484","MA_182479g0010"
"16485","MA_183156g0010"
"16486","MA_18319g0020"
"16487","MA_18402g0010"
"16488","MA_184168g0030"
"16489","MA_185070g0010"
"16490","MA_18522g0010"
"16491","MA_18547g0010"
"16492","MA_185598g0010"
"16493","MA_185766g0010"
"16494","MA_185911g0010"
"16495","MA_186648g0010"
"16496","MA_18750g0010"
"16497","MA_188016g0010"
"16498","MA_18810g0020"
"16499","MA_188146g0010"
"16500","MA_188288g0020"
"16501","MA_1890g0010"
"16502","MA_189777g0010"
"16503","MA_190618g0010"
"16504","MA_19063g0010"
"16505","MA_19066g0010"
"16506","MA_191084g0010"
"16507","MA_19195g0010"
"16508","MA_19213g0010"
"16509","MA_192197g0010"
"16510","MA_1924789g0010"
"16511","MA_19293g0020"
"16512","MA_193455g0010"
"16513","MA_194437g0010"
"16514","MA_1944841g0010"
"16515","MA_194618g0010"
"16516","MA_194721g0020"
"16517","MA_194852g0010"
"16518","MA_194872g0010"
"16519","MA_194876g0010"
"16520","MA_195087g0010"
"16521","MA_19559g0010"
"16522","MA_196707g0010"
"16523","MA_19675g0010"
"16524","MA_197352g0010"
"16525","MA_199409g0010"
"16526","MA_199905g0010"
"16527","MA_201461g0010"
"16528","MA_201809g0010"
"16529","MA_201937g0020"
"16530","MA_202126g0010"
"16531","MA_20270g0010"
"16532","MA_20322g0010"
"16533","MA_203596g0010"
"16534","MA_20391g0010"
"16535","MA_20396g0010"
"16536","MA_20521g0010"
"16537","MA_206330g0010"
"16538","MA_207797g0010"
"16539","MA_208023g0010"
"16540","MA_20803g0010"
"16541","MA_208621g0010"
"16542","MA_209362g0020"
"16543","MA_209399g0010"
"16544","MA_209408g0010"
"16545","MA_209544g0010"
"16546","MA_209629g0010"
"16547","MA_209948g0010"
"16548","MA_2127g0010"
"16549","MA_213058g0010"
"16550","MA_213520g0010"
"16551","MA_213621g0010"
"16552","MA_215281g0010"
"16553","MA_215317g0010"
"16554","MA_215819g0010"
"16555","MA_217511g0010"
"16556","MA_217755g0010"
"16557","MA_218589g0020"
"16558","MA_218657g0010"
"16559","MA_218662g0010"
"16560","MA_219071g0010"
"16561","MA_22078g0020"
"16562","MA_222719g0010"
"16563","MA_22444g0010"
"16564","MA_2244551g0010"
"16565","MA_2255g0010"
"16566","MA_225782g0010"
"16567","MA_22617g0010"
"16568","MA_226605g0010"
"16569","MA_227360g0010"
"16570","MA_22g0010"
"16571","MA_232091g0010"
"16572","MA_232404g0010"
"16573","MA_23360g0010"
"16574","MA_23377g0010"
"16575","MA_234750g0010"
"16576","MA_23645g0010"
"16577","MA_236671g0020"
"16578","MA_238038g0010"
"16579","MA_238396g0010"
"16580","MA_239422g0010"
"16581","MA_24183g0010"
"16582","MA_242157g0010"
"16583","MA_242810g0010"
"16584","MA_244357g0010"
"16585","MA_246628g0010"
"16586","MA_248291g0010"
"16587","MA_248460g0010"
"16588","MA_248497g0010"
"16589","MA_248802g0010"
"16590","MA_25006g0010"
"16591","MA_25111g0010"
"16592","MA_2511606g0010"
"16593","MA_2543785g0010"
"16594","MA_254868g0010"
"16595","MA_256405g0010"
"16596","MA_257474g0010"
"16597","MA_257738g0010"
"16598","MA_258703g0010"
"16599","MA_25925g0010"
"16600","MA_26016g0010"
"16601","MA_260655g0010"
"16602","MA_263649g0010"
"16603","MA_26462g0010"
"16604","MA_26888g0010"
"16605","MA_27093g0010"
"16606","MA_27109g0020"
"16607","MA_27171g0020"
"16608","MA_274756g0010"
"16609","MA_275513g0010"
"16610","MA_278041g0010"
"16611","MA_27844g0010"
"16612","MA_27859g0010"
"16613","MA_28080g0010"
"16614","MA_2847g0010"
"16615","MA_2850g0020"
"16616","MA_285305g0010"
"16617","MA_285362g0010"
"16618","MA_286428g0010"
"16619","MA_287840g0020"
"16620","MA_290914g0010"
"16621","MA_291247g0010"
"16622","MA_291382g0010"
"16623","MA_291901g0010"
"16624","MA_294954g0010"
"16625","MA_295092g0010"
"16626","MA_29826g0010"
"16627","MA_3006103g0010"
"16628","MA_301560g0010"
"16629","MA_3016g0010"
"16630","MA_301927g0010"
"16631","MA_30298g0010"
"16632","MA_305381g0010"
"16633","MA_306130g0010"
"16634","MA_306675g0010"
"16635","MA_30667g0010"
"16636","MA_308917g0010"
"16637","MA_309453g0010"
"16638","MA_310361g0010"
"16639","MA_312616g0010"
"16640","MA_312617g0010"
"16641","MA_313473g0010"
"16642","MA_31485g0010"
"16643","MA_3151g0010"
"16644","MA_315975g0010"
"16645","MA_317202g0010"
"16646","MA_318903g0010"
"16647","MA_3196g0010"
"16648","MA_32258g0010"
"16649","MA_323796g0010"
"16650","MA_32559g0010"
"16651","MA_326768g0010"
"16652","MA_3279808g0010"
"16653","MA_328671g0010"
"16654","MA_33055g0010"
"16655","MA_331088g0010"
"16656","MA_331722g0010"
"16657","MA_33184g0010"
"16658","MA_3327054g0010"
"16659","MA_3330001g0010"
"16660","MA_333663g0010"
"16661","MA_33367g0010"
"16662","MA_334424g0010"
"16663","MA_335764g0010"
"16664","MA_336248g0010"
"16665","MA_337708g0010"
"16666","MA_33777g0010"
"16667","MA_33855g0010"
"16668","MA_34155g0010"
"16669","MA_343111g0010"
"16670","MA_343795g0010"
"16671","MA_34437g0020"
"16672","MA_34553g0010"
"16673","MA_345656g0010"
"16674","MA_345765g0010"
"16675","MA_34887g0010"
"16676","MA_35027g0010"
"16677","MA_350854g0010"
"16678","MA_35357g0010"
"16679","MA_354589g0010"
"16680","MA_354952g0010"
"16681","MA_3553g0010"
"16682","MA_355885g0010"
"16683","MA_3574g0010"
"16684","MA_35900g0010"
"16685","MA_361558g0010"
"16686","MA_362268g0010"
"16687","MA_363081g0010"
"16688","MA_36395g0010"
"16689","MA_36446g0010"
"16690","MA_364759g0010"
"16691","MA_365160g0010"
"16692","MA_36832g0010"
"16693","MA_371485g0010"
"16694","MA_372659g0010"
"16695","MA_3748g0010"
"16696","MA_375589g0010"
"16697","MA_37605g0010"
"16698","MA_3765g0010"
"16699","MA_377322g0010"
"16700","MA_37890g0010"
"16701","MA_37965g0020"
"16702","MA_38064g0010"
"16703","MA_380966g0010"
"16704","MA_38105g0010"
"16705","MA_382264g0010"
"16706","MA_38313g0020"
"16707","MA_384710g0010"
"16708","MA_38479g0010"
"16709","MA_385382g0010"
"16710","MA_385844g0010"
"16711","MA_3880g0010"
"16712","MA_3894144g0010"
"16713","MA_38978g0030"
"16714","MA_3903g0020"
"16715","MA_391390g0010"
"16716","MA_39427g0010"
"16717","MA_3946380g0010"
"16718","MA_395770g0010"
"16719","MA_397909g0010"
"16720","MA_398905g0010"
"16721","MA_401500g0010"
"16722","MA_40217g0010"
"16723","MA_402253g0010"
"16724","MA_402605g0010"
"16725","MA_406671g0010"
"16726","MA_40711g0010"
"16727","MA_40882g0010"
"16728","MA_4090g0010"
"16729","MA_409714g0010"
"16730","MA_409776g0010"
"16731","MA_410299g0010"
"16732","MA_41185g0010"
"16733","MA_412129g0010"
"16734","MA_412421g0010"
"16735","MA_412953g0010"
"16736","MA_41368g0010"
"16737","MA_41457g0010"
"16738","MA_415017g0010"
"16739","MA_416125g0010"
"16740","MA_416425g0030"
"16741","MA_420205g0010"
"16742","MA_42026g0020"
"16743","MA_42039g0010"
"16744","MA_4206506g0010"
"16745","MA_42127g0010"
"16746","MA_4222843g0010"
"16747","MA_423101g0010"
"16748","MA_42348g0010"
"16749","MA_4236389g0010"
"16750","MA_424231g0010"
"16751","MA_42452g0010"
"16752","MA_425966g0010"
"16753","MA_426204g0010"
"16754","MA_42754g0010"
"16755","MA_4284756g0010"
"16756","MA_4294210g0010"
"16757","MA_429980g0010"
"16758","MA_430461g0010"
"16759","MA_4324817g0010"
"16760","MA_433610g0010"
"16761","MA_43581g0010"
"16762","MA_436257g0010"
"16763","MA_436409g0010"
"16764","MA_438151g0010"
"16765","MA_4417g0010"
"16766","MA_442304g0010"
"16767","MA_44599g0010"
"16768","MA_44783g0010"
"16769","MA_44874g0010"
"16770","MA_44980g0010"
"16771","MA_449938g0010"
"16772","MA_449g0020"
"16773","MA_45102g0010"
"16774","MA_453483g0010"
"16775","MA_45491g0010"
"16776","MA_45653g0010"
"16777","MA_45795g0010"
"16778","MA_458849g0010"
"16779","MA_459670g0010"
"16780","MA_4600858g0010"
"16781","MA_463481g0010"
"16782","MA_464390g0010"
"16783","MA_465568g0010"
"16784","MA_4660774g0010"
"16785","MA_46655g0010"
"16786","MA_466566g0010"
"16787","MA_469670g0010"
"16788","MA_469671g0010"
"16789","MA_469702g0010"
"16790","MA_4720758g0010"
"16791","MA_4741687g0010"
"16792","MA_476097g0010"
"16793","MA_47683g0010"
"16794","MA_47699g0010"
"16795","MA_477534g0010"
"16796","MA_4780g0010"
"16797","MA_478623g0010"
"16798","MA_48539g0010"
"16799","MA_486232g0010"
"16800","MA_48659g0010"
"16801","MA_486716g0010"
"16802","MA_4877063g0010"
"16803","MA_488017g0010"
"16804","MA_488067g0010"
"16805","MA_4893566g0010"
"16806","MA_489894g0010"
"16807","MA_49114g0020"
"16808","MA_493501g0010"
"16809","MA_49386g0010"
"16810","MA_495777g0010"
"16811","MA_496233g0010"
"16812","MA_496974g0010"
"16813","MA_499293g0010"
"16814","MA_500227g0010"
"16815","MA_501041g0010"
"16816","MA_5011673g0010"
"16817","MA_50159g0030"
"16818","MA_502411g0010"
"16819","MA_502892g0010"
"16820","MA_503052g0010"
"16821","MA_5033g0010"
"16822","MA_503526g0010"
"16823","MA_50566g0010"
"16824","MA_505781g0010"
"16825","MA_50915g0010"
"16826","MA_51103g0010"
"16827","MA_5133427g0010"
"16828","MA_515074g0010"
"16829","MA_519482g0010"
"16830","MA_5199962g0010"
"16831","MA_524609g0010"
"16832","MA_525327g0010"
"16833","MA_52574g0020"
"16834","MA_5280g0010"
"16835","MA_5301212g0010"
"16836","MA_53086g0010"
"16837","MA_5336485g0010"
"16838","MA_53385g0010"
"16839","MA_53506g0010"
"16840","MA_537237g0010"
"16841","MA_53784g0010"
"16842","MA_5387g0010"
"16843","MA_53995g0010"
"16844","MA_542770g0010"
"16845","MA_5450484g0010"
"16846","MA_546772g0010"
"16847","MA_54686g0010"
"16848","MA_5470g0010"
"16849","MA_5506097g0010"
"16850","MA_552961g0010"
"16851","MA_55525g0010"
"16852","MA_556878g0010"
"16853","MA_56062g0010"
"16854","MA_561496g0010"
"16855","MA_5643g0010"
"16856","MA_567055g0010"
"16857","MA_57146g0010"
"16858","MA_5810588g0010"
"16859","MA_581959g0010"
"16860","MA_5838759g0010"
"16861","MA_58476g0010"
"16862","MA_5847g0010"
"16863","MA_5849g0010"
"16864","MA_585707g0010"
"16865","MA_587078g0010"
"16866","MA_58753g0010"
"16867","MA_59029g0010"
"16868","MA_5915682g0010"
"16869","MA_5965492g0010"
"16870","MA_5966095g0010"
"16871","MA_5985827g0010"
"16872","MA_60193g0010"
"16873","MA_60427g0010"
"16874","MA_605711g0010"
"16875","MA_60607g0010"
"16876","MA_60748g0010"
"16877","MA_60833g0010"
"16878","MA_6118895g0010"
"16879","MA_6122032g0010"
"16880","MA_6150g0020"
"16881","MA_6153g0010"
"16882","MA_61605g0010"
"16883","MA_616505g0010"
"16884","MA_61701g0010"
"16885","MA_61843g0010"
"16886","MA_6196g0010"
"16887","MA_6197610g0010"
"16888","MA_62189g0010"
"16889","MA_622611g0010"
"16890","MA_62320g0010"
"16891","MA_623308g0010"
"16892","MA_623590g0010"
"16893","MA_623970g0010"
"16894","MA_6252205g0010"
"16895","MA_62621g0010"
"16896","MA_629984g0010"
"16897","MA_63392g0010"
"16898","MA_63465g0010"
"16899","MA_6352707g0010"
"16900","MA_63583g0010"
"16901","MA_636066g0010"
"16902","MA_636664g0010"
"16903","MA_636666g0010"
"16904","MA_63940g0010"
"16905","MA_6403938g0010"
"16906","MA_6403939g0010"
"16907","MA_643484g0010"
"16908","MA_6456g0010"
"16909","MA_6473661g0010"
"16910","MA_6483372g0010"
"16911","MA_649371g0010"
"16912","MA_65064g0010"
"16913","MA_653418g0010"
"16914","MA_654222g0010"
"16915","MA_6544g0010"
"16916","MA_6556215g0010"
"16917","MA_6556442g0010"
"16918","MA_65747g0010"
"16919","MA_6579155g0010"
"16920","MA_65845g0010"
"16921","MA_6585286g0010"
"16922","MA_6587388g0010"
"16923","MA_6602196g0010"
"16924","MA_66179g0010"
"16925","MA_6647342g0010"
"16926","MA_6648g0010"
"16927","MA_6676799g0010"
"16928","MA_668698g0010"
"16929","MA_67001g0010"
"16930","MA_67246g0010"
"16931","MA_67285g0010"
"16932","MA_67346g0010"
"16933","MA_67352g0010"
"16934","MA_674082g0010"
"16935","MA_675771g0010"
"16936","MA_678290g0010"
"16937","MA_6785947g0010"
"16938","MA_67861g0010"
"16939","MA_68001g0010"
"16940","MA_68024g0010"
"16941","MA_68192g0010"
"16942","MA_6820499g0010"
"16943","MA_68586g0010"
"16944","MA_6875111g0010"
"16945","MA_688734g0010"
"16946","MA_6892166g0010"
"16947","MA_6893809g0010"
"16948","MA_6916942g0010"
"16949","MA_69324g0010"
"16950","MA_69370g0010"
"16951","MA_6945116g0010"
"16952","MA_69514g0010"
"16953","MA_696298g0010"
"16954","MA_69689g0010"
"16955","MA_698598g0010"
"16956","MA_69922g0010"
"16957","MA_69979g0010"
"16958","MA_7013651g0010"
"16959","MA_70255g0010"
"16960","MA_7025g0020"
"16961","MA_703384g0010"
"16962","MA_703456g0010"
"16963","MA_7040g0020"
"16964","MA_7050881g0010"
"16965","MA_7077554g0010"
"16966","MA_70814g0010"
"16967","MA_708473g0010"
"16968","MA_70916g0010"
"16969","MA_7101854g0010"
"16970","MA_71208g0010"
"16971","MA_712978g0010"
"16972","MA_71400g0010"
"16973","MA_714787g0010"
"16974","MA_716662g0010"
"16975","MA_717958g0010"
"16976","MA_719625g0010"
"16977","MA_720503g0010"
"16978","MA_7212116g0010"
"16979","MA_72137g0010"
"16980","MA_72139g0010"
"16981","MA_725760g0010"
"16982","MA_726168g0010"
"16983","MA_72696g0010"
"16984","MA_7282861g0010"
"16985","MA_72862g0010"
"16986","MA_72903g0010"
"16987","MA_7311571g0010"
"16988","MA_7358909g0010"
"16989","MA_73630g0010"
"16990","MA_736698g0010"
"16991","MA_73698g0010"
"16992","MA_7404664g0010"
"16993","MA_74135g0010"
"16994","MA_74709g0010"
"16995","MA_74869g0010"
"16996","MA_74873g0010"
"16997","MA_749314g0010"
"16998","MA_75023g0010"
"16999","MA_7524311g0010"
"17000","MA_7525355g0010"
"17001","MA_753020g0010"
"17002","MA_755885g0010"
"17003","MA_758022g0010"
"17004","MA_7588604g0010"
"17005","MA_760398g0010"
"17006","MA_760407g0010"
"17007","MA_762004g0010"
"17008","MA_7647441g0010"
"17009","MA_764896g0010"
"17010","MA_7652300g0010"
"17011","MA_7653147g0010"
"17012","MA_7662652g0010"
"17013","MA_766870g0010"
"17014","MA_768288g0010"
"17015","MA_77094g0010"
"17016","MA_7710g0010"
"17017","MA_7714703g0010"
"17018","MA_7728870g0010"
"17019","MA_7729720g0010"
"17020","MA_7737080g0010"
"17021","MA_7742378g0010"
"17022","MA_776914g0010"
"17023","MA_7771427g0010"
"17024","MA_777619g0010"
"17025","MA_77785g0020"
"17026","MA_778240g0010"
"17027","MA_77943g0010"
"17028","MA_7796208g0010"
"17029","MA_77991g0020"
"17030","MA_7814515g0010"
"17031","MA_781679g0010"
"17032","MA_7818917g0010"
"17033","MA_782408g0010"
"17034","MA_7844926g0010"
"17035","MA_785319g0010"
"17036","MA_785483g0010"
"17037","MA_78574g0010"
"17038","MA_7858g0010"
"17039","MA_7876141g0010"
"17040","MA_7893g0010"
"17041","MA_792640g0010"
"17042","MA_79296g0010"
"17043","MA_7934270g0010"
"17044","MA_7936g0020"
"17045","MA_7944811g0010"
"17046","MA_7958g0010"
"17047","MA_79787g0010"
"17048","MA_799097g0010"
"17049","MA_80226g0010"
"17050","MA_8028g0010"
"17051","MA_8029g0010"
"17052","MA_804195g0010"
"17053","MA_8049g0010"
"17054","MA_8051608g0010"
"17055","MA_8065609g0010"
"17056","MA_80737g0010"
"17057","MA_8088105g0010"
"17058","MA_808935g0010"
"17059","MA_81040g0010"
"17060","MA_8104155g0010"
"17061","MA_8107626g0010"
"17062","MA_81330g0010"
"17063","MA_815805g0010"
"17064","MA_81670g0010"
"17065","MA_8187931g0010"
"17066","MA_8192332g0010"
"17067","MA_8201114g0010"
"17068","MA_822417g0010"
"17069","MA_8226519g0010"
"17070","MA_8231270g0010"
"17071","MA_82347g0010"
"17072","MA_82446g0010"
"17073","MA_828166g0010"
"17074","MA_8283565g0010"
"17075","MA_828677g0010"
